Day fraction since midnight on 	Photometer Conc (mg/L)
0.851171483	26.53512955
0.85122945	26.53229904
0.851287329	26.53490639
0.851345196	26.53831863
0.851403069	26.54335403
0.851460935	26.53865433
0.851518804	26.53789902
0.851576667	26.54195976
0.851634538	26.54987907
0.851692413	26.55041504
0.851750281	26.54644203
0.851808146	26.5490284
0.851866013	26.55408287
0.851923887	26.55223084
0.851981755	26.55543709
0.852039624	26.5588398
0.852097496	26.57260513
0.852155352	26.57450485
0.85221323	26.57986641
0.852271096	26.58185196
0.852328963	26.59547615
0.852386823	26.59679413
0.852444695	26.59653854
0.852502578	26.59575462
0.852560489	26.60220718
0.852618302	26.59951019
0.852676172	26.60032272
0.85273405	26.59878349
0.852791917	26.6047802
0.852849783	26.60316467
0.852907648	26.60356903
0.852965522	26.6022892
0.853023391	26.60881424
0.853081263	26.60885239
0.85313913	26.60721588
0.853197002	26.60616684
0.853254966	26.61166763
0.853312736	26.61300659
0.853370601	26.61522102
0.853428473	26.61621475
0.853486448	26.62101746
0.853544214	26.62058449
0.8536022	26.62163925
0.85365994	26.62188149
0.853717919	26.62787437
0.853775682	26.62594414
0.853833667	26.62538528
0.853891536	26.6243248
0.853949397	26.62647057
0.854007265	26.62370873
0.854065142	26.62362671
0.854123015	26.6224308
0.854180874	26.62754059
0.854238753	26.62482071
0.854296618	26.62482071
0.854354489	26.62561798
0.85441235	26.63194084
0.85447023	26.62913322
0.854528097	26.62792778
0.854585957	26.62970161
0.854643818	26.63671494
0.854701686	26.63380814
0.854759554	26.6347847
0.854817442	26.63512611
0.854875297	26.64375687
0.85493318	26.63846779
0.854991029	26.64120102
0.855048906	26.64064598
0.855106771	26.64990044
0.855164652	26.64531708
0.855222519	26.64508629
0.855280391	26.64866829
0.855338255	26.66054916
0.855396126	26.6614399
0.855453985	26.66706657
0.855511844	26.66365814
0.85556973	26.6768055
0.855627595	26.67661667
0.855685456	26.68022537
0.85574333	26.67879295
0.855801207	26.69343948
0.855859055	26.69446564
0.855916929	26.69601631
0.855974808	26.69555473
0.856032663	26.70460701
0.856090545	26.70538139
0.856148416	26.7083683
0.856206283	26.70503998
0.856264148	26.71371841
0.856322019	26.71093369
0.856379891	26.71334839
0.856437752	26.70945358
0.856495624	26.71633911
0.856553498	26.71440125
0.856611467	26.71462059
0.856669342	26.71440125
0.856727099	26.72119713
0.856785081	26.71930122
0.856842938	26.72213745
0.856900809	26.71792793
0.856958679	26.72294807
0.857016553	26.71944237
0.857074426	26.72013474
0.857132285	26.71595955
0.857190152	26.7233181
0.857248037	26.72196198
0.857305894	26.72280121
0.857363772	26.72061729
0.857421643	26.7275219
0.857479493	26.72656059
0.857537379	26.73225784
0.85759523	26.73159027
0.857653114	26.74575996
0.857710987	26.74374771
0.85776884	26.75082016
0.857826717	26.74709511
0.857884573	26.75373459
0.857942459	26.74671936
0.858000311	26.75029182
0.858058194	26.74957848
0.858116066	26.76445961
0.858173928	26.7569294
0.858231806	26.76212311
0.858289663	26.75439644
0.858347538	26.77071953
0.858405411	26.7698822
0.858463279	26.77872086
0.858521146	26.77676392
0.85857901	26.79154778
0.858636885	26.7940197
0.858694741	26.79976463
0.858752611	26.79546928
0.858810493	26.80547905
0.858868356	26.80022621
0.858926228	26.80398941
0.858984082	26.79783249
0.859041966	26.81204987
0.859099827	26.80727005
0.859157685	26.80945015
0.859215675	26.80327034
0.85927342	26.8131485
0.859331295	26.81290245
0.859389164	26.81564903
0.859447144	26.81331062
0.859505015	26.82257652
0.859562882	26.8205719
0.85962076	26.82401276
0.859678629	26.82196617
0.859736492	26.83417892
0.859794367	26.83261871
0.85985223	26.83978271
0.859910098	26.83978653
0.859967977	26.85304642
0.860025848	26.85150909
0.860083699	26.85368919
0.860141563	26.85090065
0.860199448	26.86353874
0.860257304	26.85730553
0.86031519	26.86117172
0.860373039	26.85692596
0.860430926	26.87174797
0.860488793	26.86440468
0.860546657	26.86975479
0.860604517	26.86897278
0.860662393	26.88622665
0.860720265	26.88693047
0.860778124	26.89618492
0.860835996	26.89445114
0.860893872	26.90747833
0.86095174	26.90208626
0.861009615	26.90685654
0.86106748	26.89944077
0.861125344	26.9122715
0.861183205	26.90970802
0.861241079	26.91016197
0.86129894	26.90403175
0.861356813	26.91514587
0.861414676	26.9120369
0.861472559	26.91433334
0.861530416	26.91021538
0.861588298	26.9209137
0.861646153	26.91783524
0.861704023	26.92008209
0.861761902	26.91573334
0.861819761	26.92503166
0.86187764	26.9230423
0.861935496	26.92309189
0.861993371	26.92077446
0.862051248	26.92985344
0.862109114	26.92836189
0.862166981	26.93018723
0.86222495	26.92881584
0.862282722	26.93599129
0.862340689	26.9347744
0.862398566	26.93612671
0.862456326	26.93378639
0.862514193	26.9415493
0.862572166	26.93629074
0.86263004	26.93741417
0.862687919	26.93721581
0.862745766	26.94665527
0.862803647	26.94520187
0.862861522	26.94816971
0.862919385	26.94647598
0.862977256	26.9591732
0.863035132	26.95165062
0.863092996	26.95347595
0.863150852	26.9503994
0.863208733	26.96248817
0.863266607	26.9576683
0.863324455	26.95942879
0.863382328	26.95918465
0.863440202	26.97071266
0.863498061	26.97007179
0.863555938	26.97371483
0.863613797	26.97210121
0.863671666	26.99135208
0.863729541	26.98811913
0.86378741	26.99330139
0.863845276	26.98604965
0.863903153	27.00199127
0.863961029	26.99990463
0.864018898	27.00031853
0.864076767	26.99538231
0.864134634	27.0061264
0.864192504	27.00491905
0.864250361	27.00435638
0.864308219	26.99899483
0.864366094	27.01207542
0.864423975	27.01166344
0.864481837	27.01574707
0.864539705	27.01179886
0.864597576	27.0233593
0.86465545	27.02398491
0.864713319	27.02724648
0.864771177	27.02303123
0.864829056	27.02898598
0.864886905	27.02816963
0.864944789	27.02776146
0.865002644	27.02251816
0.865060529	27.02955627
0.865118395	27.02887535
0.86517637	27.0300312
0.86523413	27.02560806
0.865292104	27.03092957
0.865349971	27.03053474
0.865407844	27.03054047
0.865465709	27.02880096
0.865523588	27.03331566
0.865581452	27.03494072
0.865639328	27.03354836
0.865697199	27.03127289
0.865755069	27.03399277
0.865812918	27.0349617
0.865870806	27.03574371
0.865928678	27.03430557
0.865986544	27.03762054
0.866044411	27.03870583
0.866102272	27.03925133
0.866160147	27.03925705
0.866218014	27.04172134
0.866275886	27.0421772
0.866333765	27.04207039
0.866391621	27.0417881
0.866449501	27.04473305
0.866507368	27.04452515
0.866565225	27.04520798
0.866623096	27.04390335
0.866680969	27.04708672
0.866738848	27.04644012
0.8667967	27.04562759
0.866854585	27.04486847
0.866912446	27.04704666
0.866970307	27.04581451
0.867028182	27.04579353
0.867086061	27.0453434
0.867143924	27.05010605
0.867201785	27.04897881
0.867259653	27.05096436
0.867317525	27.04893303
0.867375384	27.05598259
0.867433267	27.05759621
0.867491127	27.06387711
0.867549004	27.06432343
0.867606868	27.07099533
0.867664745	27.07481766
0.867722597	27.07711792
0.867780485	27.07449722
0.867838349	27.08234787
0.867896223	27.08373833
0.867954186	27.08413506
0.868011947	27.07686043
0.86806981	27.08678436
0.868127694	27.08885574
0.868185562	27.09261322
0.86824343	27.09025764
0.8683013	27.09730911
0.86835929	27.10284615
0.868417029	27.10671043
0.868475025	27.1033535
0.868532773	27.11244774
0.868590753	27.11498833
0.868648612	27.11526871
0.868706383	27.10754585
0.868764346	27.11293602
0.868822232	27.11651039
0.868880094	27.11993408
0.868937954	27.11899757
0.868995832	27.12508774
0.869053698	27.12892723
0.869111574	27.13021278
0.869169436	27.12794685
0.869227311	27.13307381
0.869285173	27.1377964
0.869343032	27.14227867
0.869400916	27.14136505
0.86945879	27.15180016
0.869516647	27.15748787
0.869574526	27.16381454
0.869632395	27.164608
0.86969025	27.17255402
0.869748131	27.17821884
0.869805981	27.18073845
0.869863857	27.18160057
0.869921735	27.18934059
0.869979599	27.18835449
0.870037465	27.18807793
0.870095338	27.18221092
0.870153194	27.19120979
0.870211072	27.19581795
0.870268946	27.19745255
0.870326816	27.19314575
0.870384678	27.19452286
0.870442543	27.19608498
0.870500422	27.19517517
0.870558276	27.19272423
0.870616158	27.19711685
0.870674012	27.19866562
0.8707319	27.20060349
0.870789758	27.19991493
0.870847629	27.20730019
0.870905495	27.21577263
0.870963358	27.21709061
0.871021226	27.21127319
0.871079097	27.21420097
0.871136965	27.21748734
0.871194945	27.21853256
0.871252819	27.21514893
0.871310682	27.21797752
0.871368549	27.22246933
0.871426425	27.22899246
0.871484292	27.233078
0.871542159	27.23843002
0.871600043	27.24544907
0.871657902	27.24854088
0.871715767	27.24998665
0.871773637	27.25063896
0.871831522	27.25481224
0.871889387	27.25560951
0.871947248	27.25503922
0.872005126	27.25530815
0.872062974	27.25683022
0.872120844	27.25687599
0.872178733	27.25665283
0.872236598	27.25880623
0.872294463	27.2610321
0.872352339	27.26107216
0.872410196	27.26223183
0.872468074	27.26284409
0.87252593	27.26499176
0.872583808	27.26385307
0.87264166	27.26530838
0.872699543	27.26626015
0.872757413	27.26774216
0.872815279	27.26692963
0.872873144	27.26768112
0.872931009	27.27086639
0.872988891	27.27244186
0.873046744	27.27182961
0.87310463	27.27387238
0.873162485	27.27594566
0.873220361	27.27880859
0.873278238	27.28034973
0.873336088	27.28320694
0.873393968	27.28586006
0.873451833	27.28973198
0.873509711	27.29223633
0.87356757	27.29666138
0.873625442	27.30474663
0.873683308	27.31376457
0.873741173	27.31297874
0.873799056	27.31417656
0.873856916	27.31579018
0.87391479	27.32511711
0.87397265	27.32508087
0.874030627	27.32529449
0.874088502	27.32710838
0.874146368	27.33491325
0.874204236	27.33441162
0.87426211	27.33641624
0.874319871	27.33777428
0.874377839	27.34116745
0.87443573	27.3373661
0.874493578	27.33729362
0.87455146	27.33864021
0.874609312	27.34695053
0.874667189	27.34336662
0.874725068	27.3398304
0.874782941	27.33756447
0.874840808	27.34257698
0.874898675	27.34255219
0.874956546	27.34502792
0.8750144	27.34674644
0.87507227	27.35249138
0.875130149	27.3524704
0.875188002	27.35447311
0.875245884	27.3552227
0.875303752	27.36308289
0.875361612	27.36343193
0.875419496	27.36416054
0.875477356	27.36627007
0.875535218	27.36975479
0.87559309	27.37206459
0.875650954	27.37363243
0.87570882	27.37530518
0.875766689	27.38000298
0.875824563	27.37951469
0.875882443	27.38251114
0.87594031	27.38713837
0.875998162	27.39562607
0.876056037	27.39235878
0.876113899	27.39175987
0.876171782	27.39317703
0.876229646	27.40036583
0.876287517	27.39907455
0.876345396	27.39947319
0.876403245	27.40102959
0.876461125	27.40945625
0.876518982	27.40364265
0.876576985	27.40559387
0.876634733	27.40442657
0.876692606	27.41388321
0.876750577	27.40721893
0.876808338	27.40520477
0.876866308	27.40913391
0.876924177	27.41910172
0.876982047	27.4159317
0.877039923	27.41676903
0.877097784	27.4177475
0.877155661	27.42822456
0.877213525	27.42438126
0.877271405	27.42853165
0.877329266	27.42906952
0.877387138	27.44159317
0.877445004	27.4376812
0.877502884	27.43837738
0.877560751	27.4386158
0.877618619	27.44926453
0.877676468	27.45028496
0.877734358	27.45185089
0.877792215	27.44915962
0.877850079	27.45638847
0.877907949	27.45442581
0.877965826	27.45692825
0.87802368	27.4564724
0.87808156	27.46693611
0.878139424	27.46618462
0.878197301	27.46732903
0.878255163	27.46630096
0.878313028	27.47359657
0.878370907	27.47364998
0.878428765	27.47370911
0.87848663	27.47241592
0.878544504	27.47621536
0.878602384	27.47600937
0.878660249	27.47646523
0.878718111	27.47486305
0.878775984	27.47850609
0.878833846	27.47838402
0.87889173	27.47868156
0.878949601	27.47781754
0.87900746	27.48088837
0.879065334	27.4813118
0.879123192	27.48110962
0.879181053	27.48053169
0.879238934	27.48203278
0.879296807	27.48189545
0.879354759	27.48254204
0.879412521	27.48186874
0.879470496	27.48328018
0.879528363	27.48268127
0.879586231	27.48339653
0.879644106	27.48332214
0.879701987	27.4865818
0.879759843	27.48616791
0.879817716	27.48773766
0.879875586	27.48943138
0.879933455	27.49580574
0.879991331	27.49544525
0.880049198	27.49875069
0.88010706	27.49702263
0.880164926	27.50577354
0.880222786	27.50244522
0.880280666	27.50515175
0.880338526	27.50501823
0.880396399	27.51332474
0.880454273	27.50756073
0.880512151	27.50797081
0.880570001	27.50784302
0.880627884	27.51666451
0.880685746	27.51114845
0.880743607	27.51065826
0.880801477	27.50778961
0.880859359	27.51658821
0.880917228	27.51265907
0.880975092	27.51856041
0.88103295	27.51686668
0.881090833	27.52570534
0.881148691	27.52278519
0.881206562	27.52461815
0.881264428	27.5250988
0.881322309	27.53984451
0.881380168	27.5417347
0.881438034	27.54997444
0.881495901	27.54358292
0.881553766	27.55827904
0.881611635	27.55727386
0.881669521	27.56240463
0.881727379	27.55940819
0.881785243	27.56945229
0.881843122	27.56908226
0.881900977	27.57190132
0.881958858	27.56773376
0.882016728	27.57826424
0.882074602	27.57920837
0.882132459	27.58143425
0.882190338	27.57782364
0.882248209	27.58737946
0.882306197	27.58479881
0.882364051	27.58761024
0.882421814	27.58227158
0.882479794	27.58784676
0.882537668	27.58604813
0.882595537	27.58720207
0.882653403	27.58638191
0.882711263	27.59232521
0.882769142	27.58923721
0.882826995	27.59114838
0.882884872	27.58749771
0.882942732	27.59269524
0.883000602	27.59253883
0.883058467	27.59578896
0.883116351	27.59357071
0.88317422	27.59852982
0.883232077	27.59841156
0.883289961	27.60024452
0.883347832	27.59908295
0.883405684	27.60636902
0.88346356	27.60450935
0.883521432	27.60863495
0.883579304	27.60733223
0.883637167	27.62074471
0.883695025	27.61613846
0.883752912	27.61932182
0.883810775	27.61795807
0.88386864	27.626688
0.883926512	27.62083626
0.883984372	27.62296486
0.884042245	27.62321281
0.884100106	27.63145638
0.884157983	27.62269974
0.884215857	27.62495232
0.884273712	27.62034607
0.884331579	27.63213539
0.884389464	27.62860298
0.884447327	27.635746
0.884505193	27.63451004
0.88456307	27.64861107
0.884620937	27.6473465
0.884678795	27.6522541
0.884736668	27.6497345
0.884794534	27.66747665
0.8848524	27.65930176
0.884910277	27.6656189
0.884968141	27.66002083
0.885026117	27.67625999
0.885083986	27.67372894
0.885141869	27.67756653
0.885199622	27.67146301
0.885257591	27.68225288
0.885315473	27.68149185
0.885373341	27.68469429
0.885431201	27.68300056
0.885489065	27.69616699
0.885546952	27.69550514
0.885604816	27.69885254
0.885662694	27.69371223
0.88572056	27.70444679
0.885778419	27.70352745
0.885836275	27.70618057
0.885894149	27.70497322
0.885952033	27.71514893
0.886009902	27.71374512
0.886067767	27.71609688
0.88612563	27.71458817
0.886183505	27.72444344
0.886241356	27.71926117
0.886299238	27.72217178
0.886357112	27.71889687
0.886414963	27.72672272
0.886472839	27.72162628
0.886530703	27.7207222
0.886588569	27.7191143
0.886646441	27.72625351
0.886704321	27.72498322
0.886762176	27.72737122
0.886820061	27.72382736
0.886877917	27.73125458
0.886935808	27.72610092
0.886993662	27.73093796
0.88705153	27.72818375
0.887109402	27.74014282
0.887167259	27.73739815
0.887225125	27.73838615
0.887283012	27.73666
0.887340877	27.74487877
0.887398746	27.74740219
0.887456608	27.752285
0.887514477	27.75094414
0.887572334	27.76372337
0.887630214	27.76656532
0.887688074	27.77316666
0.887745954	27.76879501
0.887803824	27.78244972
0.8878617	27.78136826
0.887919551	27.78324509
0.887977423	27.78197861
0.888035301	27.79561424
0.888093288	27.79663658
0.88815104	27.79756546
0.888209019	27.79467011
0.888266884	27.8062458
0.88832476	27.80549812
0.888382631	27.80887032
0.888440482	27.8033638
0.888498361	27.81155014
0.888556227	27.8104496
0.888614102	27.81135178
0.888671965	27.80873299
0.888729836	27.81512833
0.888787695	27.81705093
0.888845564	27.81572914
0.888903444	27.81018448
0.888961308	27.81542015
0.889019178	27.81632233
0.889077048	27.81777763
0.889134903	27.81528854
0.889192772	27.81987572
0.889250658	27.82135201
0.889308517	27.82192421
0.889366389	27.82125854
0.889424247	27.82509995
0.88948213	27.82668686
0.889539992	27.82645607
0.889597866	27.82564545
0.889655723	27.82794952
0.889713596	27.82822037
0.889771467	27.8285675
0.889829346	27.82751465
0.889887206	27.82990265
0.889945062	27.82995605
0.890002955	27.82997894
0.890060806	27.82951546
0.890118688	27.83327293
0.890176553	27.83308411
0.890234421	27.83273697
0.890292295	27.83184814
0.890350171	27.8339901
0.890408018	27.83406639
0.890465903	27.83445358
0.890523762	27.83302879
0.890581633	27.83687592
0.890639496	27.8359642
0.890697472	27.83594322
0.890755227	27.83586502
0.890813211	27.8389225
0.890871084	27.83942032
0.890928846	27.83986664
0.890986825	27.83877945
0.891044688	27.84387016
0.891102566	27.8452301
0.891160426	27.85103226
0.89121831	27.84821892
0.891276168	27.85422325
0.891334029	27.85387993
0.891391898	27.85469246
0.891449781	27.85520744
0.89150765	27.86330795
0.891565522	27.86646843
0.891623373	27.86712265
0.891681242	27.86630821
0.891739115	27.87704659
0.891796986	27.88046265
0.891854844	27.88812447
0.891912731	27.88553238
0.891970603	27.89754868
0.892028468	27.89977264
0.892086328	27.90100098
0.89214419	27.8989048
0.892202063	27.90184593
0.892259936	27.9047699
0.892317797	27.90564346
0.892375663	27.90160179
0.892433538	27.90629387
0.892491399	27.9076786
0.892549288	27.90818024
0.892607153	27.9028244
0.892665015	27.90735054
0.892722895	27.91355515
0.892780744	27.91670227
0.892838612	27.91696358
0.892896502	27.91896248
0.892954364	27.9222393
0.893012223	27.92259026
0.893070099	27.91914558
0.893127966	27.9242115
0.893185845	27.92684746
0.893243694	27.92921638
0.893301577	27.92839241
0.893359433	27.93029404
0.893417312	27.93716812
0.893475177	27.93890381
0.893533042	27.93892479
0.893590908	27.93908691
0.893648788	27.94247627
0.893706761	27.9435997
0.893764627	27.94294548
0.893822389	27.94354248
0.893880373	27.94514656
0.893938234	27.94567108
0.893996112	27.94509125
0.894053968	27.94667816
0.894111848	27.94822502
0.894169706	27.94997406
0.894227583	27.94990158
0.894285456	27.95145035
0.894343328	27.95241737
0.894401184	27.95260239
0.894459051	27.95284271
0.894516934	27.95509529
0.894574795	27.95701408
0.894632658	27.95793724
0.89469053	27.95710373
0.894748398	27.96013641
0.894806274	27.9617424
0.894864127	27.9642601
0.894922015	27.96506119
0.894979874	27.96684837
0.895037739	27.96890831
0.895095602	27.96918869
0.895153474	27.96853256
0.89521136	27.97352982
0.895269226	27.97442245
0.895327082	27.9750824
0.895384953	27.97502136
0.895442823	27.98069572
0.895500692	27.98708534
0.895558571	27.9889431
0.89561642	27.98862457
0.895674288	27.9905262
0.895732164	27.99606514
0.895790023	27.99996376
0.895847913	28.00371933
0.895905771	28.0096817
0.895963648	28.01284409
0.896021516	28.01550102
0.896079376	28.01718521
0.896137262	28.02205849
0.896195124	28.03183937
0.896252987	28.03276443
0.896310848	28.03227806
0.896368713	28.03201866
0.8964266	28.03906631
0.89648445	28.0402298
0.896542324	28.0403595
0.896600307	28.03950119
0.896658063	28.04113388
0.896715936	28.04147148
0.896773914	28.04360199
0.896831675	28.04530144
0.896889647	28.05316925
0.896947521	28.04979324
0.897005391	28.05063057
0.897063248	28.05030251
0.897121124	28.0580101
0.897179001	28.06037521
0.897236871	28.06484032
0.897294722	28.06658363
0.897352595	28.07338715
0.897410466	28.07644844
0.897468341	28.07872772
0.897526209	28.08288956
0.897584073	28.08991051
0.897641942	28.08972168
0.897699819	28.09357834
0.897757672	28.09760475
0.897815548	28.10754967
0.897873415	28.11026192
0.897931292	28.11289787
0.897989147	28.11657524
0.898047031	28.12194633
0.898104888	28.1213932
0.898162755	28.11911583
0.898220641	28.11909866
0.898278495	28.1243
0.898336374	28.11713409
0.898394235	28.11849976
0.89845211	28.11955452
0.898509968	28.12665939
0.898567846	28.1265049
0.898625723	28.12475586
0.898683578	28.12394142
0.898741453	28.12849426
0.898799324	28.12869453
0.898857184	28.13381004
0.898915049	28.1401577
0.898972927	28.15002251
0.899030787	28.14986229
0.89908866	28.15110779
0.899146538	28.15036964
0.899204389	28.15758133
0.899262276	28.1571064
0.89932025	28.15851974
0.899378012	28.15822792
0.89943588	28.16399002
0.899493851	28.1650486
0.899551716	28.16735077
0.899609485	28.16861534
0.899667465	28.17585182
0.899725333	28.17545128
0.899783199	28.17767525
0.899841061	28.17716599
0.899898935	28.18293953
0.899956797	28.18367958
0.900014673	28.18417931
0.900072547	28.18286514
0.900130414	28.18558502
0.900188276	28.18552208
0.900246148	28.1859684
0.900304016	28.1851368
0.900361876	28.18832779
0.900419752	28.18756485
0.900477619	28.18879318
0.900535499	28.18936729
0.900593361	28.19248962
0.900651237	28.19112968
0.900709086	28.19265175
0.900766958	28.19345474
0.900824831	28.19708443
0.900882706	28.1958847
0.900940561	28.19672394
0.900998438	28.1975441
0.901056315	28.20192337
0.901114168	28.19981384
0.901172031	28.20065308
0.901229905	28.20153999
0.90128778	28.2083931
0.901345655	28.2061615
0.901403522	28.20737457
0.901461396	28.2100563
0.90151926	28.21669197
0.901577134	28.21622658
0.901634985	28.21626091
0.901692866	28.21478653
0.901750733	28.2214222
0.901808605	28.215765
0.901866454	28.21920395
0.901924324	28.21775818
0.901982309	28.22691345
0.902040077	28.22211838
0.90209794	28.22463608
0.902155924	28.2248497
0.90221368	28.23299789
0.902271655	28.23175621
0.902329424	28.2327137
0.902387289	28.22864914
0.902445265	28.24227715
0.902503129	28.23966217
0.902561012	28.24526978
0.902618877	28.24209785
0.902676744	28.25241089
0.902734618	28.25205803
0.902792489	28.25454521
0.902850339	28.2552681
0.902908224	28.26956177
0.902966093	28.27113914
0.903023952	28.27699661
0.903081828	28.27613831
0.903139682	28.29006767
0.903197557	28.29051971
0.903255432	28.2959137
0.903313307	28.29368973
0.903371176	28.30199242
0.903429037	28.30145836
0.903486892	28.30407333
0.90354477	28.30309677
0.903602689	28.30797577
0.903660549	28.30681992
0.903718432	28.3076973
0.903776242	28.3055687
0.903834111	28.31050682
0.903891979	28.30962372
0.903949841	28.31129265
0.904007712	28.31004143
0.904065593	28.3144989
0.904123462	28.31346893
0.904181322	28.31505775
0.904239189	28.3153553
0.904297053	28.31978607
0.904354928	28.319664
0.90441281	28.31977463
0.904470676	28.3189888
0.904528535	28.3239994
0.904586411	28.32165146
0.904644284	28.32411575
0.904702135	28.32213974
0.904759996	28.32871437
0.904817872	28.32487869
0.904875749	28.32658005
0.904933614	28.32676697
0.904991491	28.33297157
0.905049342	28.33155441
0.905107222	28.33278465
0.905165202	28.33298302
0.905223062	28.34197044
0.905280826	28.34053421
0.905338808	28.34347725
0.905396675	28.34176636
0.905454539	28.35141754
0.905512422	28.34754372
0.905570282	28.35175705
0.90562815	28.35151672
0.905686028	28.36432076
0.905743887	28.36102676
0.905801759	28.36564446
0.905859637	28.3640461
0.905917496	28.37705612
0.90597537	28.37466431
0.906033231	28.38326454
0.906091092	28.37757683
0.906148965	28.39119339
0.906206835	28.38839912
0.906264703	28.39565086
0.906322581	28.39295006
0.906380432	28.40603638
0.906438312	28.40380859
0.906496187	28.40662956
0.906554059	28.40270233
0.906611926	28.41261292
0.90666978	28.41074181
0.906727656	28.41337776
0.906785516	28.40912437
0.906843392	28.41909027
0.906901258	28.41636848
0.906959137	28.41805267
0.907017007	28.4154911
0.907074861	28.42301941
0.907132727	28.42131615
0.907190605	28.42339516
0.907248468	28.42107391
0.907306348	28.42885399
0.907364197	28.42845345
0.907422085	28.42985535
0.907479983	28.42860603
0.907537854	28.43282318
0.907595724	28.4324913
0.907653585	28.43340111
0.907711452	28.43308258
0.907769331	28.43522835
0.907827198	28.43507576
0.907885061	28.43548965
0.907942928	28.43484497
0.908000801	28.43693352
0.908058669	28.43689346
0.908116541	28.43769073
0.908174418	28.43669319
0.908232272	28.43872833
0.908290155	28.43880463
0.908348015	28.43917084
0.908405879	28.43876457
0.90846375	28.44008636
0.908521615	28.43959618
0.908579498	28.44015694
0.90863736	28.44006348
0.908695227	28.44232941
0.90875309	28.44115448
0.908810964	28.44202232
0.908868834	28.44079399
0.908926703	28.44345665
0.908984571	28.44224167
0.909042546	28.44281387
0.909100413	28.44200516
0.90915829	28.44469261
0.909216156	28.44379425
0.909274045	28.44494057
0.909331893	28.44468689
0.909389761	28.44841957
0.909447638	28.4459095
0.909505512	28.44778633
0.909563363	28.44732094
0.909621249	28.45179939
0.909679095	28.45126724
0.909736966	28.4522438
0.909794835	28.45167542
0.909852723	28.45845222
0.909910571	28.45846367
0.90996846	28.46084785
0.910026328	28.45920944
0.910084177	28.4663353
0.910142056	28.46275902
0.910199918	28.46567154
0.910257799	28.46165276
0.910315662	28.47093582
0.910373532	28.46755981
0.910431394	28.4705925
0.910489266	28.46943092
0.910547126	28.47595978
0.910604994	28.47736549
0.910662862	28.48302269
0.910720741	28.48324203
0.910778598	28.49551773
0.910836481	28.48808861
0.910894342	28.49525642
0.910952204	28.49178696
0.911010077	28.50910568
0.911067949	28.5079937
0.911125815	28.51177025
0.911183692	28.50970078
0.911241563	28.52014732
0.911299423	28.51819992
0.911357303	28.52041626
0.911415173	28.51456261
0.911473028	28.52514648
0.911530912	28.51678276
0.911588766	28.52303696
0.911646628	28.51888466
0.911704501	28.52934265
0.911762383	28.52819252
0.911820234	28.52537155
0.911878102	28.52166557
0.911936086	28.53176308
0.911993844	28.53222847
0.912051828	28.53474617
0.912109707	28.52903748
0.912167561	28.53788376
0.912225439	28.53758049
0.912283179	28.53954887
0.912341182	28.53614807
0.912399033	28.54522133
0.912456922	28.54578972
0.912514785	28.54739571
0.912572651	28.54540062
0.912630522	28.55079651
0.912688392	28.55293655
0.912746255	28.55376625
0.912804126	28.5515976
0.912861989	28.55634499
0.912919858	28.55772591
0.912977742	28.55963898
0.913035604	28.5585022
0.913093465	28.56214142
0.91315135	28.5632534
0.913209201	28.56429482
0.913267076	28.56326485
0.913324947	28.56755257
0.913382809	28.56983376
0.913440688	28.57043266
0.913498555	28.56939125
0.913556424	28.57382393
0.913614294	28.57284737
0.913672162	28.57559013
0.913730019	28.5754528
0.913787895	28.58211327
0.913845757	28.58081818
0.913903632	28.58260536
0.913961488	28.58148384
0.914019369	28.58752441
0.914077237	28.58854485
0.91413511	28.59089851
0.914192981	28.58764458
0.914250833	28.59406853
0.914308714	28.59268188
0.914366584	28.59645844
0.91442446	28.59371376
0.914482314	28.59961891
0.914540182	28.59916878
0.914598053	28.60065269
0.914655911	28.59967422
0.914713796	28.60647774
0.914771648	28.60964203
0.914829537	28.61216927
0.914887401	28.60994911
0.914945382	28.61974144
0.915003246	28.6225853
0.915061121	28.62924576
0.915118976	28.62542915
0.915176861	28.63082504
0.91523473	28.63609123
0.915292585	28.6404953
0.915350463	28.63965034
0.91540834	28.64574432
0.915466192	28.65031624
0.915524065	28.652565
0.91558193	28.6510849
0.915639795	28.65679741
0.915697666	28.66157722
0.915755549	28.66471672
0.915813406	28.66180611
0.915871285	28.6650753
0.91592914	28.66931915
0.915987027	28.67177773
0.916044873	28.67329788
0.916102754	28.67385483
0.916160612	28.67726707
0.916218488	28.67898941
0.91627637	28.67818832
0.91633422	28.68284035
0.916392099	28.68433762
0.916449968	28.68555069
0.916507832	28.68267632
0.916565698	28.68430138
0.916623575	28.68873787
0.916681433	28.69074631
0.916739309	28.69185638
0.916797177	28.69203377
0.916855052	28.69321632
0.916912909	28.69342995
0.916970788	28.69262123
0.917028642	28.69708061
0.917086523	28.69886589
0.917144401	28.69949722
0.91720225	28.69740105
0.917260115	28.70028877
0.917317987	28.70459747
0.917375868	28.70730972
0.917433729	28.70735168
0.917491596	28.7096386
0.917549471	28.71207237
0.917607451	28.71201706
0.9176652	28.71002197
0.917723071	28.71744156
0.917780946	28.71962166
0.917838818	28.72258186
0.917896686	28.72232628
0.917954668	28.72837067
0.918012542	28.73329735
0.918070403	28.73465729
0.918128273	28.73581123
0.918186143	28.73813057
0.918244019	28.74154091
0.918301872	28.74235916
0.918359753	28.74308014
0.918417618	28.75074577
0.918475495	28.75737381
0.918533349	28.75925064
