Day fraction since midnight on 	Photometer Conc (mg/L)
#REF!	-0.537469924
#REF!	-0.537374675
#REF!	-0.53754741
#REF!	-0.537848532
#REF!	-0.537613213
#REF!	-0.538325548
#REF!	-0.538109899
#REF!	-0.53801471
#REF!	-0.538147688
#REF!	-0.538305461
#REF!	-0.53869617
#REF!	-0.538080514
#REF!	-0.538761973
#REF!	-0.538743317
#REF!	-0.538653672
#REF!	-0.538773656
#REF!	-0.538704574
#REF!	-0.538989723
#REF!	-0.538738191
#REF!	-0.539289415
#REF!	-0.539186239
#REF!	-0.539067209
#REF!	-0.538744271
#REF!	-0.539303422
#REF!	-0.539895654
#REF!	-0.539948821
#REF!	-0.539826095
#REF!	-0.540013731
#REF!	-0.53996563
#REF!	-0.539830804
#REF!	-0.53977102
#REF!	-0.540036142
#REF!	-0.540193379
#REF!	-0.540098667
#REF!	-0.540154636
#REF!	-0.540044546
#REF!	-0.540059924
#REF!	-0.540145338
#REF!	-0.540223241
#REF!	-0.540146709
#REF!	-0.540366054
#REF!	-0.54051584
#REF!	-0.540398717
#REF!	-0.540312886
#REF!	-0.54020083
#REF!	-0.540390313
#REF!	-0.540613413
#REF!	-0.540454269
#REF!	-0.540494859
#REF!	-0.540430009
#REF!	-0.540409923
#REF!	-0.540431857
#REF!	-0.540528476
#REF!	-0.540623188
#REF!	-0.540657699
#REF!	-0.540650249
#REF!	-0.54058677
#REF!	-0.540550828
#REF!	-0.540744543
#REF!	-0.540652096
#REF!	-0.540826619
#REF!	-0.54073894
#REF!	-0.540738463
#REF!	-0.540807486
#REF!	-0.540854633
#REF!	-0.540964305
#REF!	-0.540941
#REF!	-0.540965676
#REF!	-0.541053891
#REF!	-0.540924668
#REF!	-0.540944696
#REF!	-0.54096055
#REF!	-0.541066051
#REF!	-0.541140676
#REF!	-0.541116893
#REF!	-0.541129947
#REF!	-0.541140676
#REF!	-0.541190147
#REF!	-0.541237295
#REF!	-0.541278839
#REF!	-0.54135859
#REF!	-0.541225612
#REF!	-0.541306317
#REF!	-0.541241944
#REF!	-0.541409016
#REF!	-0.541570902
#REF!	-0.541425347
#REF!	-0.541671217
#REF!	-0.541861117
#REF!	-0.541916668
#REF!	-0.541742623
#REF!	-0.541603565
#REF!	-0.54144448
#REF!	-0.541887283
#REF!	-0.542358041
#REF!	-0.54209584
#REF!	-0.542352915
#REF!	-0.542360365
#REF!	-0.542251647
#REF!	-0.542462528
#REF!	-0.542544186
#REF!	-0.543042958
#REF!	-0.542616963
#REF!	-0.542520404
#REF!	-0.5428437
#REF!	-0.542832494
#REF!	-0.542711198
#REF!	-0.542490065
#REF!	-0.542697251
#REF!	-0.543062985
#REF!	-0.542835295
#REF!	-0.542331457
#REF!	-0.542308569
#REF!	-0.542665958
#REF!	-0.542506397
#REF!	-0.542477012
#REF!	-0.542975724
#REF!	-0.54267621
#REF!	-0.542774677
#REF!	-0.542728961
#REF!	-0.542965949
#REF!	-0.543029845
#REF!	-0.542828322
#REF!	-0.543160021
#REF!	-0.543042481
#REF!	-0.542874515
#REF!	-0.543004692
#REF!	-0.54340446
#REF!	-0.543557465
#REF!	-0.543074668
#REF!	-0.543448806
#REF!	-0.54317683
#REF!	-0.543077946
#REF!	-0.543384433
#REF!	-0.543352723
#REF!	-0.543512702
#REF!	-0.543171227
#REF!	-0.543422699
#REF!	-0.543675542
#REF!	-0.543697
#REF!	-0.543532312
#REF!	-0.543650329
#REF!	-0.544117749
#REF!	-0.543710053
#REF!	-0.544255793
#REF!	-0.544156432
#REF!	-0.543778598
#REF!	-0.543738484
#REF!	-0.544070602
#REF!	-0.544540346
#REF!	-0.544394851
#REF!	-0.544264674
#REF!	-0.544276834
#REF!	-0.544182599
#REF!	-0.544068277
#REF!	-0.544169545
#REF!	-0.544215262
#REF!	-0.544483423
#REF!	-0.544421852
#REF!	-0.544102788
#REF!	-0.544166744
#REF!	-0.544141531
#REF!	-0.54430294
#REF!	-0.544611275
#REF!	-0.544710636
#REF!	-0.544537544
#REF!	-0.544728339
#REF!	-0.544776857
#REF!	-0.544733942
#REF!	-0.544732511
#REF!	-0.544596791
#REF!	-0.544718087
#REF!	-0.544665813
#REF!	-0.544977903
#REF!	-0.544860363
#REF!	-0.544679344
#REF!	-0.544820249
#REF!	-0.544828594
#REF!	-0.544846833
#REF!	-0.544850051
#REF!	-0.544830978
#REF!	-0.544664919
#REF!	-0.544780135
#REF!	-0.544715762
#REF!	-0.544735313
#REF!	-0.544641137
#REF!	-0.544562757
#REF!	-0.544683576
#REF!	-0.544803917
#REF!	-0.544797838
#REF!	-0.544758678
#REF!	-0.544613123
#REF!	-0.544565558
#REF!	-0.544724166
#REF!	-0.544684053
#REF!	-0.544708252
#REF!	-0.544589341
#REF!	-0.544829547
#REF!	-0.544983029
#REF!	-0.544641554
#REF!	-0.54468447
#REF!	-0.544563651
#REF!	-0.544407904
#REF!	-0.544420004
#REF!	-0.54458046
#REF!	-0.544985831
#REF!	-0.544905126
#REF!	-0.544929862
#REF!	-0.544644356
#REF!	-0.544792712
#REF!	-0.544830024
#REF!	-0.5447703
#REF!	-0.544901371
#REF!	-0.544630826
#REF!	-0.544478774
#REF!	-0.544466198
#REF!	-0.544927061
#REF!	-0.545063674
#REF!	-0.545019388
#REF!	-0.545116842
#REF!	-0.545163035
#REF!	-0.544955492
#REF!	-0.544927955
#REF!	-0.544779182
#REF!	-0.544848204
#REF!	-0.545002103
#REF!	-0.54528898
#REF!	-0.545127571
#REF!	-0.545014262
#REF!	-0.544966698
#REF!	-0.545163035
#REF!	-0.54520458
#REF!	-0.545017064
#REF!	-0.545092642
#REF!	-0.544865489
#REF!	-0.544655561
#REF!	-0.544933081
#REF!	-0.544915855
#REF!	-0.545162559
#REF!	-0.545168161
#REF!	-0.545159757
#REF!	-0.544974625
#REF!	-0.545042217
#REF!	-0.545150459
#REF!	-0.545059502
#REF!	-0.545173764
#REF!	-0.545273125
#REF!	-0.545213878
#REF!	-0.545137405
#REF!	-0.545264244
#REF!	-0.545006335
#REF!	-0.545175612
#REF!	-0.545311391
#REF!	-0.545247495
#REF!	-0.544973671
#REF!	-0.544730187
#REF!	-0.544909775
#REF!	-0.54510802
#REF!	-0.545122922
#REF!	-0.545207381
#REF!	-0.5454126
#REF!	-0.545465767
#REF!	-0.545378506
#REF!	-0.545246542
#REF!	-0.545116425
#REF!	-0.545310915
#REF!	-0.545335591
#REF!	-0.545441985
#REF!	-0.545304835
#REF!	-0.54527688
#REF!	-0.545125723
#REF!	-0.545128048
#REF!	-0.545051575
#REF!	-0.545168638
#REF!	-0.545229256
#REF!	-0.545149028
#REF!	-0.544950366
#REF!	-0.544878542
#REF!	-0.544648111
#REF!	-0.544936836
#REF!	-0.544955015
#REF!	-0.545104742
#REF!	-0.545165837
#REF!	-0.544837952
#REF!	-0.544706881
#REF!	-0.544842601
#REF!	-0.544913948
#REF!	-0.544997454
#REF!	-0.545066059
#REF!	-0.544764698
#REF!	-0.544310391
#REF!	-0.544196606
#REF!	-0.543919981
#REF!	-0.544213831
#REF!	-0.544588864
#REF!	-0.544522643
#REF!	-0.544507682
#REF!	-0.544341624
#REF!	-0.543961942
#REF!	-0.54406035
#REF!	-0.544351459
#REF!	-0.544632733
#REF!	-0.544079959
#REF!	-0.544184923
#REF!	-0.544123828
#REF!	-0.544179797
#REF!	-0.543945134
#REF!	-0.544074357
#REF!	-0.544225514
#REF!	-0.544364989
#REF!	-0.544199348
#REF!	-0.543894291
#REF!	-0.543921828
#REF!	-0.544044495
#REF!	-0.544226885
#REF!	-0.544016957
#REF!	-0.543929279
#REF!	-0.543991327
#REF!	-0.543732882
#REF!	-0.54353416
#REF!	-0.543835998
#REF!	-0.543652177
#REF!	-0.543548167
#REF!	-0.54321599
#REF!	-0.543048978
#REF!	-0.543058813
#REF!	-0.543227196
#REF!	-0.544065952
#REF!	-0.543941855
#REF!	-0.543780029
#REF!	-0.543262661
#REF!	-0.543298125
#REF!	-0.542982757
#REF!	-0.54300046
#REF!	-0.543357849
#REF!	-0.543435276
#REF!	-0.543607891
#REF!	-0.543184757
#REF!	-0.543175876
#REF!	-0.542922556
#REF!	-0.54269582
#REF!	-0.543408215
#REF!	-0.543458104
#REF!	-0.543317735
#REF!	-0.543568194
#REF!	-0.543154419
#REF!	-0.542847455
#REF!	-0.542321205
#REF!	-0.542623043
#REF!	-0.542967796
#REF!	-0.542653859
#REF!	-0.542163968
#REF!	-0.542059422
#REF!	-0.541946054
#REF!	-0.541824758
#REF!	-0.541819632
#REF!	-0.541903615
#REF!	-0.541731894
#REF!	-0.541439354
#REF!	-0.541200876
#REF!	-0.541189194
#REF!	-0.541314304
#REF!	-0.541406691
#REF!	-0.541653991
#REF!	-0.541650713
#REF!	-0.541775286
#REF!	-0.541491568
#REF!	-0.541478992
#REF!	-0.541291893
#REF!	-0.541323125
#REF!	-0.541492999
#REF!	-0.54128021
#REF!	-0.541220009
#REF!	-0.541119695
#REF!	-0.54091531
#REF!	-0.540929794
#REF!	-0.540923238
#REF!	-0.541150034
#REF!	-0.541101992
#REF!	-0.540896177
#REF!	-0.540790737
#REF!	-0.540842056
#REF!	-0.540850937
#REF!	-0.540772498
#REF!	-0.540831804
#REF!	-0.54090786
#REF!	-0.540923238
#REF!	-0.540866315
#REF!	-0.540691793
#REF!	-0.540963352
#REF!	-0.540912509
#REF!	-0.540851355
#REF!	-0.54080236
#REF!	-0.540641844
#REF!	-0.540606856
#REF!	-0.540662825
#REF!	-0.540755272
#REF!	-0.54082942
#REF!	-0.540760398
#REF!	-0.540761769
#REF!	-0.540691793
#REF!	-0.540657699
#REF!	-0.540670812
#REF!	-0.540602207
#REF!	-0.540662408
#REF!	-0.540723503
#REF!	-0.540630162
#REF!	-0.540604055
#REF!	-0.540562034
#REF!	-0.540369332
#REF!	-0.540376782
#REF!	-0.540557861
#REF!	-0.540484607
#REF!	-0.540461242
#REF!	-0.540264309
#REF!	-0.540244699
#REF!	-0.54015094
#REF!	-0.54010284
#REF!	-0.540316582
#REF!	-0.540345967
#REF!	-0.540388942
#REF!	-0.54038614
#REF!	-0.540281594
#REF!	-0.540327787
#REF!	-0.540143907
#REF!	-0.540132701
#REF!	-0.539982915
#REF!	-0.53982985
#REF!	-0.539516687
#REF!	-0.539755642
#REF!	-0.539733231
#REF!	-0.539364994
#REF!	-0.53951484
#REF!	-0.539384127
#REF!	-0.539155901
#REF!	-0.53916198
#REF!	-0.539031267
#REF!	-0.539163351
#REF!	-0.539181113
#REF!	-0.539307594
#REF!	-0.538921595
#REF!	-0.538527668
#REF!	-0.538443208
#REF!	-0.538346589
#REF!	-0.538823128
#REF!	-0.539177835
#REF!	-0.539012134
#REF!	-0.538704097
#REF!	-0.538437605
#REF!	-0.538701773
#REF!	-0.538769901
#REF!	-0.538965464
#REF!	-0.539076567
#REF!	-0.538661182
#REF!	-0.538783908
#REF!	-0.538514614
#REF!	-0.538226128
#REF!	-0.538414717
#REF!	-0.538599551
#REF!	-0.53874749
#REF!	-0.538619161
#REF!	-0.5383811
#REF!	-0.538280726
#REF!	-0.537772417
#REF!	-0.537806034
#REF!	-0.537806034
#REF!	-0.538402081
#REF!	-0.53815192
#REF!	-0.538093567
#REF!	-0.537946999
#REF!	-0.537868083
#REF!	-0.537823737
#REF!	-0.537323356
#REF!	-0.537365377
#REF!	-0.537433982
#REF!	-0.537052572
#REF!	-0.536770105
#REF!	-0.536790192
#REF!	-0.536883116
#REF!	-0.536578715
#REF!	-0.536755681
#REF!	-0.536768735
#REF!	-0.536455452
#REF!	-0.5363971
#REF!	-0.536400855
#REF!	-0.536682367
#REF!	-0.536443353
#REF!	-0.536184192
#REF!	-0.536181867
#REF!	-0.536104858
#REF!	-0.536108136
#REF!	-0.535940468
#REF!	-0.53598392
#REF!	-0.535974085
#REF!	-0.535782695
#REF!	-0.535840094
#REF!	-0.535793424
#REF!	-0.535799503
#REF!	-0.535709858
#REF!	-0.535929263
#REF!	-0.535998404
#REF!	-0.535818636
#REF!	-0.535962462
#REF!	-0.535811603
#REF!	-0.535524488
#REF!	-0.535439491
#REF!	-0.535482943
#REF!	-0.535499275
#REF!	-0.535226107
#REF!	-0.535146296
#REF!	-0.535094917
#REF!	-0.535277963
#REF!	-0.53511405
#REF!	-0.535224259
#REF!	-0.535181284
#REF!	-0.535370886
#REF!	-0.535238266
#REF!	-0.535096765
#REF!	-0.534849286
#REF!	-0.534859538
#REF!	-0.534807742
#REF!	-0.53507483
#REF!	-0.534885228
#REF!	-0.534866571
#REF!	-0.534495354
#REF!	-0.534363151
#REF!	-0.53439492
#REF!	-0.534212828
#REF!	-0.534349144
#REF!	-0.534712493
#REF!	-0.534625173
#REF!	-0.534478545
#REF!	-0.534360349
#REF!	-0.534210026
#REF!	-0.534410834
#REF!	-0.534362257
#REF!	-0.534620941
#REF!	-0.534568191
#REF!	-0.534354329
#REF!	-0.534305275
#REF!	-0.534354329
#REF!	-0.534073651
#REF!	-0.533891022
#REF!	-0.533736467
#REF!	-0.533594012
#REF!	-0.533282995
#REF!	-0.53322649
#REF!	-0.533342779
#REF!	-0.533562303
#REF!	-0.533269942
#REF!	-0.533218563
#REF!	-0.533147991
#REF!	-0.532972872
#REF!	-0.532762229
#REF!	-0.532703877
#REF!	-0.532520771
#REF!	-0.532161593
#REF!	-0.532367528
#REF!	-0.532423139
#REF!	-0.532122314
#REF!	-0.532174647
#REF!	-0.53246516
#REF!	-0.532445073
#REF!	-0.532343745
#REF!	-0.532057405
#REF!	-0.532228828
#REF!	-0.532065332
#REF!	-0.531962097
#REF!	-0.531913042
#REF!	-0.532275081
#REF!	-0.532562792
#REF!	-0.53210175
#REF!	-0.532231629
#REF!	-0.532423616
#REF!	-0.532444179
#REF!	-0.532078862
#REF!	-0.532112062
#REF!	-0.532291889
#REF!	-0.531865418
#REF!	-0.531758428
#REF!	-0.531848609
#REF!	-0.532084942
#REF!	-0.532043397
#REF!	-0.531802833
#REF!	-0.531927526
#REF!	-0.531555712
#REF!	-0.53143847
#REF!	-0.531411827
#REF!	-0.531569302
#REF!	-0.531640291
#REF!	-0.531393647
#REF!	-0.53171128
#REF!	-0.531585157
#REF!	-0.53144455
#REF!	-0.531355798
#REF!	-0.531296492
#REF!	-0.531319797
#REF!	-0.531227827
#REF!	-0.531264246
#REF!	-0.531150699
#REF!	-0.531060576
#REF!	-0.531107247
#REF!	-0.531167507
#REF!	-0.531201184
#REF!	-0.531010091
#REF!	-0.53103298
#REF!	-0.531050265
#REF!	-0.531037211
#REF!	-0.531075954
#REF!	-0.531217992
#REF!	-0.531338513
#REF!	-0.531324506
#REF!	-0.531314671
#REF!	-0.53134644
#REF!	-0.531222642
#REF!	-0.531125486
#REF!	-0.531114757
#REF!	-0.531125486
#REF!	-0.53110683
#REF!	-0.531040967
#REF!	-0.531008244
#REF!	-0.530963838
#REF!	-0.530984879
#REF!	-0.530983925
#REF!	-0.531083942
#REF!	-0.531203508
#REF!	-0.531032085
#REF!	-0.530926943
#REF!	-0.530878365
#REF!	-0.53089565
#REF!	-0.530952632
#REF!	-0.530988157
#REF!	-0.531031132
#REF!	-0.530941904
#REF!	-0.53099376
#REF!	-0.530869007
#REF!	-0.530734479
#REF!	-0.530772328
#REF!	-0.530819058
#REF!	-0.530854523
#REF!	-0.530793786
#REF!	-0.530729353
#REF!	-0.530780733
#REF!	-0.530679822
#REF!	-0.530627012
#REF!	-0.530705035
#REF!	-0.530857801
#REF!	-0.530741513
#REF!	-0.530730724
#REF!	-0.530645728
#REF!	-0.53070271
#REF!	-0.530665815
#REF!	-0.53058219
#REF!	-0.530675173
#REF!	-0.530700386
#REF!	-0.530542493
#REF!	-0.53041774
#REF!	-0.530419111
#REF!	-0.530617237
#REF!	-0.530560255
#REF!	-0.530451357
#REF!	-0.530534089
#REF!	-0.530215442
#REF!	-0.530242562
#REF!	-0.530142069
#REF!	-0.530251443
#REF!	-0.530397177
#REF!	-0.530333638
#REF!	-0.530307949
#REF!	-0.530338287
#REF!	-0.530145347
#REF!	-0.53024441
#REF!	-0.530453682
#REF!	-0.530450463
#REF!	-0.530371964
#REF!	-0.53047055
#REF!	-0.530423343
#REF!	-0.530465841
#REF!	-0.530498564
#REF!	-0.530419111
#REF!	-0.530521452
#REF!	-0.53033644
#REF!	-0.530482233
#REF!	-0.530412138
#REF!	-0.530454159
#REF!	-0.530440629
#REF!	-0.530487835
#REF!	-0.530528903
#REF!	-0.530507445
#REF!	-0.530424297
#REF!	-0.530387342
#REF!	-0.530133665
#REF!	-0.530237854
#REF!	-0.530321956
#REF!	-0.53041029
#REF!	-0.530435979
#REF!	-0.530348122
#REF!	-0.530228972
#REF!	-0.530053318
#REF!	-0.53023833
#REF!	-0.530008495
#REF!	-0.530159354
#REF!	-0.530055642
#REF!	-0.529936075
#REF!	-0.529899597
#REF!	-0.530014992
#REF!	-0.530351877
#REF!	-0.530244887
#REF!	-0.530317783
#REF!	-0.530363083
#REF!	-0.530222476
#REF!	-0.53024441
#REF!	-0.530354679
#REF!	-0.530503213
#REF!	-0.530545771
#REF!	-0.530466795
#REF!	-0.530549943
#REF!	-0.530448556
#REF!	-0.530444861
#REF!	-0.53033644
#REF!	-0.530419111
#REF!	-0.530478001
#REF!	-0.530471921
#REF!	-0.530400932
#REF!	-0.530470967
#REF!	-0.530311704
#REF!	-0.530472398
#REF!	-0.5304299
#REF!	-0.530557871
#REF!	-0.530490637
#REF!	-0.530400932
#REF!	-0.530339718
#REF!	-0.530210316
#REF!	-0.530106604
#REF!	-0.530090213
#REF!	-0.530365884
#REF!	-0.530112207
#REF!	-0.53033179
#REF!	-0.530338764
#REF!	-0.530340672
#REF!	-0.530349076
#REF!	-0.530453682
#REF!	-0.53057754
#REF!	-0.530547142
#REF!	-0.530414939
#REF!	-0.530354202
#REF!	-0.530287862
#REF!	-0.530440152
#REF!	-0.530374289
#REF!	-0.530557871
#REF!	-0.530492008
#REF!	-0.530454159
#REF!	-0.530250013
#REF!	-0.53021729
#REF!	-0.530491531
#REF!	-0.530435026
#REF!	-0.530520976
#REF!	-0.530557871
#REF!	-0.530607879
#REF!	-0.530597627
#REF!	-0.530478954
#REF!	-0.53058219
#REF!	-0.530759692
#REF!	-0.530712068
#REF!	-0.530799389
#REF!	-0.530706465
#REF!	-0.530682623
#REF!	-0.53057611
#REF!	-0.5305565
#REF!	-0.530712068
#REF!	-0.530639172
#REF!	-0.5306831
#REF!	-0.530543387
#REF!	-0.530474722
#REF!	-0.530502737
#REF!	-0.530491114
#REF!	-0.530608833
#REF!	-0.53059572
#REF!	-0.530618608
#REF!	-0.530563951
#REF!	-0.530416787
#REF!	-0.530593395
#REF!	-0.530596197
#REF!	-0.530726552
#REF!	-0.530598998
#REF!	-0.530634522
#REF!	-0.530639172
#REF!	-0.530608356
#REF!	-0.530637801
#REF!	-0.530639172
#REF!	-0.530793369
#REF!	-0.530669987
#REF!	-0.530617714
#REF!	-0.530665815
#REF!	-0.530477524
#REF!	-0.530486882
#REF!	-0.530399978
#REF!	-0.530603647
#REF!	-0.530708313
#REF!	-0.530712068
#REF!	-0.53064853
#REF!	-0.530553699
#REF!	-0.530656934
#REF!	-0.530584991
#REF!	-0.530614436
#REF!	-0.530812502
#REF!	-0.530725122
#REF!	-0.530662537
#REF!	-0.530574679
#REF!	-0.53061676
#REF!	-0.530673742
#REF!	-0.5307616
#REF!	-0.530705988
#REF!	-0.530764818
#REF!	-0.530646682
#REF!	-0.53051585
#REF!	-0.530489206
#REF!	-0.530653179
#REF!	-0.530637324
#REF!	-0.530658782
#REF!	-0.530583143
#REF!	-0.530474246
#REF!	-0.530516803
#REF!	-0.530514419
#REF!	-0.530789137
#REF!	-0.530839622
#REF!	-0.530900776
#REF!	-0.530774176
#REF!	-0.530677974
#REF!	-0.530698955
#REF!	-0.530626118
#REF!	-0.530721843
#REF!	-0.530726075
#REF!	-0.530736327
#REF!	-0.530725122
#REF!	-0.530642927
#REF!	-0.530686379
#REF!	-0.530647099
#REF!	-0.530857325
#REF!	-0.530790091
#REF!	-0.530744314
#REF!	-0.530739605
#REF!	-0.530614436
#REF!	-0.53067559
#REF!	-0.530667186
#REF!	-0.530772328
#REF!	-0.530823231
#REF!	-0.530825555
#REF!	-0.530798018
#REF!	-0.530721426
#REF!	-0.530799389
#REF!	-0.530792892
#REF!	-0.530816257
#REF!	-0.530891895
#REF!	-0.53083539
#REF!	-0.530891478
#REF!	-0.530853629
#REF!	-0.530961514
#REF!	-0.531155407
#REF!	-0.531022728
#REF!	-0.531193674
#REF!	-0.531080663
#REF!	-0.530866683
#REF!	-0.531029284
#REF!	-0.53106755
#REF!	-0.531203985
#REF!	-0.531063378
#REF!	-0.531159103
#REF!	-0.531195581
#REF!	-0.531105399
#REF!	-0.531000793
#REF!	-0.530925572
#REF!	-0.530984402
#REF!	-0.530950785
#REF!	-0.531083942
#REF!	-0.53107971
#REF!	-0.530938625
#REF!	-0.530918062
#REF!	-0.530932546
#REF!	-0.531092823
#REF!	-0.530997038
#REF!	-0.531060576
#REF!	-0.531018078
#REF!	-0.531084359
#REF!	-0.531038165
#REF!	-0.530927897
#REF!	-0.531053066
#REF!	-0.531026483
#REF!	-0.531037211
#REF!	-0.53103441
#REF!	-0.531065702
#REF!	-0.531191826
#REF!	-0.531072676
#REF!	-0.531038582
#REF!	-0.531235278
#REF!	-0.531080663
#REF!	-0.531005919
#REF!	-0.531124115
#REF!	-0.531174064
#REF!	-0.531170785
#REF!	-0.531199276
#REF!	-0.53138572
#REF!	-0.531409979
#REF!	-0.53132683
#REF!	-0.531212866
#REF!	-0.531302989
#REF!	-0.531640291
#REF!	-0.531502008
#REF!	-0.531384766
#REF!	-0.531276405
#REF!	-0.53116101
#REF!	-0.531155407
#REF!	-0.531212866
#REF!	-0.531405807
#REF!	-0.531297386
#REF!	-0.531671107
#REF!	-0.531403422
#REF!	-0.53136605
#REF!	-0.531549215
#REF!	-0.531764984
#REF!	-0.532162011
#REF!	-0.532000423
#REF!	-0.532237232
#REF!	-0.532276452
#REF!	-0.53242451
#REF!	-0.532139123
#REF!	-0.531833649
#REF!	-0.531992018
#REF!	-0.532012105
#REF!	-0.532157838
#REF!	-0.532329738
#REF!	-0.532331586
#REF!	-0.53211534
#REF!	-0.53200978
#REF!	-0.532513261
#REF!	-0.532296538
#REF!	-0.53203404
#REF!	-0.53194952
#REF!	-0.531846762
#REF!	-0.53210038
#REF!	-0.531891108
#REF!	-0.531890154
#REF!	-0.53227973
#REF!	-0.532261968
#REF!	-0.532313824
#REF!	-0.532444596
#REF!	-0.532772958
#REF!	-0.532692611
#REF!	-0.532818258
#REF!	-0.533028424
#REF!	-0.533393204
#REF!	-0.533265233
#REF!	-0.533035457
#REF!	-0.533455789
#REF!	-0.533579528
#REF!	-0.533143342
#REF!	-0.533573926
#REF!	-0.533515096
#REF!	-0.533482909
#REF!	-0.533471227
#REF!	-0.533597291
#REF!	-0.534026027
#REF!	-0.533954084
#REF!	-0.534273028
#REF!	-0.534077823
#REF!	-0.533901334
#REF!	-0.53399241
#REF!	-0.533987224
#REF!	-0.534292221
#REF!	-0.534202516
#REF!	-0.534483671
#REF!	-0.534418285
#REF!	-0.534368336
#REF!	-0.534137607
#REF!	-0.534167528
#REF!	-0.534245014
#REF!	-0.534600854
#REF!	-0.534563959
#REF!	-0.534682572
#REF!	-0.534296393
#REF!	-0.534112871
#REF!	-0.534237087
#REF!	-0.534684002
#REF!	-0.534853518
#REF!	-0.534164727
#REF!	-0.534405232
#REF!	-0.534677923
#REF!	-0.534519613
#REF!	-0.53441596
#REF!	-0.534588754
#REF!	-0.534768045
#REF!	-0.534321129
#REF!	-0.534301996
#REF!	-0.53446734
#REF!	-0.534747005
#REF!	-0.534652233
#REF!	-0.535044015
#REF!	-0.535384893
#REF!	-0.534987509
#REF!	-0.534820795
#REF!	-0.534885228
#REF!	-0.53507483
#REF!	-0.535202324
#REF!	-0.535451651
#REF!	-0.535178959
#REF!	-0.535086036
#REF!	-0.534834325
#REF!	-0.535072982
#REF!	-0.535356879
#REF!	-0.535099566
#REF!	-0.534956694
#REF!	-0.535483837
#REF!	-0.535536647
#REF!	-0.535360575
#REF!	-0.535382092
#REF!	-0.535847127
#REF!	-0.535953581
#REF!	-0.535884917
#REF!	-0.536146879
#REF!	-0.53591156
#REF!	-0.535785973
#REF!	-0.535671532
#REF!	-0.535851777
#REF!	-0.536241174
#REF!	-0.53598249
#REF!	-0.535946548
#REF!	-0.536017537
#REF!	-0.535981596
#REF!	-0.536123037
#REF!	-0.5359447
#REF!	-0.536130548
#REF!	-0.536101103
#REF!	-0.536082923
#REF!	-0.536269665
#REF!	-0.536002576
#REF!	-0.536035717
#REF!	-0.535991848
#REF!	-0.536046922
#REF!	-0.535968065
#REF!	-0.535942376
#REF!	-0.536069334
#REF!	-0.535941422
#REF!	-0.535899878
#REF!	-0.536127269
#REF!	-0.536269188
#REF!	-0.536496103
#REF!	-0.536279917
#REF!	-0.536278546
#REF!	-0.536158562
#REF!	-0.536114633
#REF!	-0.536328018
#REF!	-0.536536694
#REF!	-0.536842525
#REF!	-0.536764562
#REF!	-0.536583841
#REF!	-0.536750078
#REF!	-0.53669405
#REF!	-0.536675334
#REF!	-0.53660816
#REF!	-0.537031591
#REF!	-0.536960125
#REF!	-0.536891997
#REF!	-0.537082434
#REF!	-0.5370031
#REF!	-0.537362993
#REF!	-0.537317753
#REF!	-0.537693083
#REF!	-0.538091719
#REF!	-0.537634254
#REF!	-0.537428379
#REF!	-0.537896574
#REF!	-0.538263023
#REF!	-0.538284957
#REF!	-0.538241983
#REF!	-0.538419843
#REF!	-0.537996948
#REF!	-0.538041294
#REF!	-0.538163126
#REF!	-0.538229883
#REF!	-0.538880527
#REF!	-0.538817525
#REF!	-0.539146125
#REF!	-0.539106906
#REF!	-0.5389781
#REF!	-0.539086342
#REF!	-0.539251149
#REF!	-0.539586663
#REF!	-0.539457858
#REF!	-0.539328158
#REF!	-0.539231539
#REF!	-0.539495707
#REF!	-0.539634287
#REF!	-0.539646924
#REF!	-0.539919913
#REF!	-0.539681435
#REF!	-0.539660454
#REF!	-0.539579213
#REF!	-0.539322555
#REF!	-0.53956753
#REF!	-0.539449453
#REF!	-0.539784551
#REF!	-0.539647341
#REF!	-0.539557278
#REF!	-0.539361239
#REF!	-0.539243639
#REF!	-0.539402366
#REF!	-0.539490104
#REF!	-0.539280534
#REF!	-0.539152205
#REF!	-0.538754046
#REF!	-0.538375497
#REF!	-0.538256466
#REF!	-0.538336277
#REF!	-0.538179934
#REF!	-0.538738191
#REF!	-0.538354516
#REF!	-0.538002074
#REF!	-0.537904024
#REF!	-0.537665546
#REF!	-0.537630498
#REF!	-0.537753761
#REF!	-0.537727118
#REF!	-0.537392438
#REF!	-0.536885917
#REF!	-0.536553502
#REF!	-0.536448956
#REF!	-0.53626591
#REF!	-0.536198676
#REF!	-0.536284566
#REF!	-0.536257029
#REF!	-0.535903633
#REF!	-0.535808802
#REF!	-0.535741568
#REF!	-0.535851777
#REF!	-0.53575933
#REF!	-0.535625815
#REF!	-0.535643518
#REF!	-0.535185933
#REF!	-0.534877777
#REF!	-0.53473115
#REF!	-0.534561634
#REF!	-0.534867048
#REF!	-0.534250617
#REF!	-0.534178257
#REF!	-0.53388077
#REF!	-0.533592641
#REF!	-0.533732712
#REF!	-0.533572555
#REF!	-0.533836424
#REF!	-0.533586562
#REF!	-0.533406258
#REF!	-0.533304036
#REF!	-0.533059716
#REF!	-0.532815933
#REF!	-0.532292366
#REF!	-0.532525897
#REF!	-0.532851458
#REF!	-0.532757998
#REF!	-0.532171845
#REF!	-0.531931281
#REF!	-0.531553388
#REF!	-0.53130579
#REF!	-0.531454384
#REF!	-0.53144598
